tree_id,node_id,is_leave,split_feature,threshold,children,correctPredictions,correctPredictionsClassesCounts,wrongPredictions
76,33,True,"","","",6,"0;6","1;4;0;1"
76,34,False,"Na Sodium",14.37,"35;36",8,"3;2;4;6","5;3;4;2;0;4;1;2;4;2"
76,35,True,"","","",4,"4;4","4;0;4;1;2;4;2;3;4;1"
76,36,False,"Ba Barium",0.77,"37;38",4,"3;2;4;2","1;3;4;1"
76,37,True,"","","",2,"4;2","1;3;4;1"
76,38,True,"","","",2,"3;2","0"
76,39,False,"Si Silicon",72.22,"40;45",13,"2;7;3;1;0;5","1;0;3;1"
76,40,False,"Al Aluminum",1.97,"41;42",7,"2;1;3;1;0;5","1;0;3;1"
76,41,True,"","","",5,"0;5","0"
76,42,False,"Al Aluminum",2.12,"43;44",2,"2;1;3;1","1;0;3;1"
76,43,True,"","","",1,"3;1","1;0;3;1"
76,44,True,"","","",1,"2;1","0"
76,45,True,"","","",6,"2;6","0"
76,46,False,"Refractive Index",1.52,"47;52",66,"0;10;1;52;3;1;5;3","16;0;1;6;3;1;5;1;6;1;0;3"
76,47,False,"Si Silicon",72.78,"48;51",28,"1;27;5;1","6;0;1;3;5;1;3"
76,48,False,"K Potassium",0.33,"49;50",5,"1;4;5;1","3;0;1;1;5;1;2"
76,49,True,"","","",1,"5;1","0"
76,50,True,"","","",4,"1;4","3;0;1;1;5;1;2"
76,51,True,"","","",23,"1;23","3;0;1;2;5;1;1"
76,52,False,"Na Sodium",13.11,"53;54",38,"0;10;1;25;3;1;5;2","10;0;1;3;3;1;5;1;3;1;0;3"
76,53,True,"","","",8,"0;8","3;1;0;3"
76,54,False,"Si Silicon",70.96,"55;56",30,"0;2;1;25;3;1;5;2","7;0;1;3;3;1;5;1;3"
76,55,True,"","","",1,"0;1","0"
76,56,False,"Si Silicon",72.37,"57;64",29,"0;1;1;25;3;1;5;2","7;0;1;3;3;1;5;1;3"
76,57,False,"Si Silicon",71.53,"58;63",23,"1;21;5;2","4;0;1;2;5;1;2"
76,58,False,"Ca Calcium",9.14,"59;60",4,"5;2;1;2","1;0;1;1"
76,59,True,"","","",1,"5;1","0"
76,60,False,"Mg Magnesium",3.88,"61;62",3,"5;1;1;2","1;0;1;1"
76,61,True,"","","",2,"1;2","1;0;1;1"
76,62,True,"","","",1,"5;1","0"
76,63,True,"","","",19,"1;19","3;0;1;1;5;1;2"
76,64,False,"Si Silicon",72.55,"65;66",6,"0;1;1;4;3;1","3;0;1;1;3;1;5;1;1"
76,65,True,"","","",1,"3;1","1;0;3;1"
76,66,False,"Refractive Index",1.52,"67;68",5,"0;1;1;4","2;0;1;1;5;1;1"
76,67,True,"","","",4,"1;4","2;0;1;1;5;1;1"
76,68,True,"","","",1,"0;1","0"
77,0,False,"Al Aluminum",1.75,"1;54",169,"3;29;2;11;5;10;0;53;1;60;4;6","45;0;3;7;2;4;1;6;5;2;4;4;2;3;1;0;1;4;3;1;1;2;1;0;3;5;7;5;1;6;0;1"
77,1,False,"Ca Calcium",8.34,"2;17",132,"0;49;1;60;5;9;4;6;2;5;3;3","39;1;0;3;5;7;5;1;6;0;1;0;1;6;5;2;4;4;2;2;3;5;2;0;1;4;1;2"
77,2,False,"Al Aluminum",1.25,"3;4",40,"1;10;0;30","11;0;1;5;4;1;2;1;0;2;5;0;1;1;1"
77,3,True,"","","",5,"1;5","3;0;1;1;5;1;1;4;1;1"
77,4,False,"Si Silicon",73.18,"5;16",35,"1;5;0;30","8;0;1;4;4;1;1;1;0;2;5;0;1"
77,5,False,"Si Silicon",72.93,"6;11",33,"1;3;0;30","4;0;1;1;1;0;2;5;0;1"
77,6,False,"Si Silicon",72.21,"7;10",22,"0;21;1;1","3;1;0;2;5;0;1"
77,7,False,"K Potassium",0.55,"8;9",4,"1;1;0;3","0"
77,8,True,"","","",3,"0;3","0"
77,9,True,"","","",1,"1;1","0"
77,10,True,"","","",18,"0;18","3;1;0;2;5;0;1"
77,11,False,"Ca Calcium",7.81,"12;13",11,"1;2;0;9","1;0;1;1"
77,12,True,"","","",1,"1;1","0"
77,13,False,"Mg Magnesium",3.60,"14;15",10,"1;1;0;9","1;0;1;1"
77,14,True,"","","",9,"0;9","0"
77,15,True,"","","",1,"1;1","1;0;1;1"
77,16,True,"","","",2,"1;2","4;0;1;3;4;1;1"
77,17,False,"Mg Magnesium",3.34,"18;31",92,"0;19;1;50;5;9;4;6;2;5;3;3","28;1;0;1;5;7;5;1;5;0;1;1;5;2;4;4;2;2;3;5;2;0;1"
77,18,False,"Refractive Index",1.52,"19;30",26,"0;8;4;6;2;5;1;3;5;1;3;3","15;0;4;4;2;2;5;1;3;5;2;0;1;1;5;2"
77,19,False,"Ca Calcium",8.96,"20;21",20,"4;6;0;2;2;5;1;3;5;1;3;3","15;0;4;4;2;2;5;1;3;5;2;0;1;1;5;2"
77,20,True,"","","",3,"3;3","5;0;3;5"
77,21,False,"Ca Calcium",9.23,"22;25",17,"4;6;0;2;2;5;1;3;5;1","10;0;4;4;2;2;5;1;2;0;1;1;5;2"
77,22,False,"Fe Iron",0.05,"23;24",4,"1;3;5;1","3;1;5;2;0;5;1"
77,23,True,"","","",1,"5;1","3;1;5;2;0;5;1"
77,24,True,"","","",3,"1;3","0"
77,25,False,"Na Sodium",13.76,"26;29",13,"4;6;0;2;2;5","7;0;4;4;2;2;2;0;1"
77,26,False,"Si Silicon",73.62,"27;28",7,"0;2;2;5","3;2;0;1;0;2;2"
77,27,True,"","","",5,"2;5","2;0;2;2"
77,28,True,"","","",2,"0;2","1;2;0;1"
77,29,True,"","","",6,"4;6","4;0;4;4"
77,30,True,"","","",6,"0;6","0"
77,31,False,"Mg Magnesium",3.60,"32;45",66,"0;11;1;47;5;8","13;1;0;1;5;5;5;1;5;0;1;1;5;1"
77,32,False,"Refractive Index",1.52,"33;38",39,"1;32;5;7","5;0;1;1;5;1;5;1;1;1;5;2"
77,33,False,"Mg Magnesium",3.43,"34;35",7,"5;5;1;2","1;0;5;1"
77,34,True,"","","",2,"5;2","1;0;5;1"
77,35,False,"Mg Magnesium",3.50,"36;37",5,"5;3;1;2","0"
77,36,True,"","","",2,"1;2","0"
77,37,True,"","","",3,"5;3","0"
77,38,False,"Al Aluminum",0.82,"39;40",32,"1;30;5;2","4;0;1;1;5;1;1;1;5;2"
77,39,True,"","","",1,"5;1","1;1;5;1"
77,40,False,"Si Silicon",71.95,"41;44",31,"1;30;5;1","3;0;1;1;5;1;1;1;5;1"
77,41,False,"Na Sodium",13.66,"42;43",3,"1;2;5;1","1;1;5;1"
77,42,True,"","","",1,"5;1","1;1;5;1"
77,43,True,"","","",2,"1;2","0"
77,44,True,"","","",28,"1;28","2;0;1;1;5;1;1"
77,45,False,"Al Aluminum",0.98,"46;47",27,"0;11;1;15;5;1","8;1;0;1;5;3;5;1;4"
77,46,True,"","","",13,"1;13","4;5;1;4"
77,47,False,"K Potassium",0.33,"48;49",14,"0;11;1;2;5;1","4;1;0;1;5;3"
77,48,True,"","","",1,"5;1","3;1;5;3"
77,49,False,"Al Aluminum",1.26,"50;51",13,"0;11;1;2","1;1;0;1"
77,50,True,"","","",8,"0;8","1;1;0;1"
77,51,False,"Refractive Index",1.52,"52;53",5,"0;3;1;2","0"
77,52,True,"","","",2,"1;2","0"
77,53,True,"","","",3,"0;3","0"
77,54,False,"Na Sodium",13.48,"55;62",37,"3;26;2;6;5;1;0;4","6;0;3;2;2;2;2;3;1;4;3;1"
77,55,False,"Ca Calcium",9.04,"56;61",11,"2;6;5;1;0;4","2;0;2;2"
77,56,False,"Fe Iron",0.13,"57;60",7,"5;1;0;4;2;2","0"
77,57,False,"Refractive Index",1.51,"58;59",6,"0;4;2;2","0"
77,58,True,"","","",2,"2;2","0"
77,59,True,"","","",4,"0;4","0"
77,60,True,"","","",1,"5;1","0"
77,61,True,"","","",4,"2;4","2;0;2;2"
77,62,True,"","","",26,"3;26","4;0;3;2;2;3;1;4;3;1"
78,0,False,"Al Aluminum",1.42,"1;38",178,"3;27;0;61;4;6;2;7;1;62;5;15","36;2;3;1;0;4;4;1;4;0;2;3;1;0;4;4;1;9;5;2;1;0;3;5;5;5;0;1;1;1;3;1;1;0;1"
78,1,False,"Mg Magnesium",2.78,"2;9",94,"1;57;5;12;0;22;3;1;4;2","21;1;5;5;0;2;0;1;6;4;3;3;1;1;0;1;5;1;1;4;3;1;2;4;1"
78,2,False,"Si Silicon",74.49,"3;8",9,"3;1;0;6;4;2","7;4;3;1;3;0;1;1;0;1;0;4;3;2;4;1"
78,3,False,"Refractive Index",1.52,"4;7",8,"0;6;4;2","6;3;0;1;1;0;1;0;4;3;2;4;1"
78,4,False,"Fe Iron",0.10,"5;6",3,"0;1;4;2","5;1;0;1;0;4;3;2;4;1"
78,5,True,"","","",2,"4;2","4;0;4;3;2;4;1"
78,6,True,"","","",1,"0;1","1;1;0;1"
78,7,True,"","","",5,"0;5","1;3;0;1"
78,8,True,"","","",1,"3;1","1;4;3;1"
78,9,False,"Refractive Index",1.52,"10;17",85,"1;57;5;12;0;16","14;1;5;5;0;1;0;1;6;3;1;1;5;1;1"
78,10,False,"Mg Magnesium",3.50,"11;14",11,"5;6;0;3;1;2","3;1;5;1;0;1;1;5;1;1"
78,11,False,"Al Aluminum",1.24,"12;13",4,"5;2;1;2","3;1;5;1;0;1;1;5;1;1"
78,12,True,"","","",2,"1;2","2;0;1;1;5;1;1"
78,13,True,"","","",2,"5;2","1;1;5;1"
78,14,False,"Al Aluminum",1.28,"15;16",7,"5;4;0;3","0"
78,15,True,"","","",3,"0;3","0"
78,16,True,"","","",4,"5;4","0"
78,17,False,"Mg Magnesium",3.75,"18;29",74,"1;55;5;6;0;13","11;1;5;4;0;1;0;1;5;3;1;1"
78,18,False,"Na Sodium",13.56,"19;24",55,"1;49;0;3;5;3","9;1;5;2;0;1;0;1;5;3;1;1"
78,19,False,"Fe Iron",0.13,"20;21",41,"1;40;0;1","7;0;1;5;1;0;1;3;1;1"
78,20,True,"","","",33,"1;33","2;0;1;1;3;1;1"
78,21,False,"Fe Iron",0.16,"22;23",8,"1;7;0;1","5;0;1;4;1;0;1"
78,22,True,"","","",1,"0;1","1;1;0;1"
78,23,True,"","","",7,"1;7","4;0;1;4"
78,24,False,"Na Sodium",13.68,"25;26",14,"1;9;0;2;5;3","2;1;5;2"
78,25,True,"","","",3,"5;3","2;1;5;2"
78,26,False,"Mg Magnesium",3.38,"27;28",11,"1;9;0;2","0"
78,27,True,"","","",2,"0;2","0"
78,28,True,"","","",9,"1;9","0"
78,29,False,"Ca Calcium",8.59,"30;31",19,"1;6;5;3;0;10","2;1;5;2"
78,30,True,"","","",10,"0;10","0"
78,31,False,"Si Silicon",71.63,"32;35",9,"1;6;5;3","2;1;5;2"
78,32,False,"Na Sodium",14.34,"33;34",3,"1;1;5;2","1;1;5;1"
78,33,True,"","","",2,"5;2","1;1;5;1"
78,34,True,"","","",1,"1;1","0"
78,35,False,"Mg Magnesium",3.79,"36;37",6,"1;5;5;1","1;1;5;1"
78,36,True,"","","",1,"5;1","1;1;5;1"
78,37,True,"","","",5,"1;5","0"
78,38,False,"Na Sodium",13.82,"39;62",84,"3;26;0;39;4;4;2;7;1;5;5;3","15;2;3;1;0;4;4;0;2;0;4;1;1;3;5;2;1;0;1;5;0;1"
78,39,False,"Ca Calcium",9.97,"40;59",53,"2;7;0;37;1;5;5;3;3;1","11;2;0;4;1;0;1;0;1;3;5;2;5;0;1"
78,40,False,"Mg Magnesium",3.47,"41;50",44,"1;5;0;35;5;3;3;1","10;1;0;1;0;1;3;5;2;5;0;1;2;0;3"
78,41,False,"Mg Magnesium",3.34,"42;45",15,"5;3;0;10;1;1;3;1","7;0;5;2;1;1;5;0;1;2;0;3"
78,42,False,"Ba Barium",0.67,"43;44",9,"3;1;0;8","4;5;0;1;2;0;3"
78,43,True,"","","",8,"0;8","4;5;0;1;2;0;3"
78,44,True,"","","",1,"3;1","0"
78,45,False,"Refractive Index",1.52,"46;49",6,"5;3;0;2;1;1","3;0;5;2;1;1"
78,46,False,"Ca Calcium",8.24,"47;48",3,"0;2;1;1","1;0;1;1"
78,47,True,"","","",1,"1;1","1;0;1;1"
78,48,True,"","","",2,"0;2","0"
78,49,True,"","","",3,"5;3","2;0;5;2"
78,50,False,"K Potassium",0.55,"51;54",29,"1;4;0;25","3;1;0;1;0;1;2"
78,51,False,"Si Silicon",72.27,"52;53",4,"1;3;0;1","2;0;1;2"
78,52,True,"","","",1,"0;1","0"
78,53,True,"","","",3,"1;3","2;0;1;2"
78,54,False,"Fe Iron",0.25,"55;56",25,"1;1;0;24","1;1;0;1"
78,55,True,"","","",23,"0;23","1;1;0;1"
78,56,False,"Ca Calcium",8.05,"57;58",2,"1;1;0;1","0"
78,57,True,"","","",1,"0;1","0"
78,58,True,"","","",1,"1;1","0"
78,59,False,"Na Sodium",11.51,"60;61",9,"2;7;0;2","1;2;0;1"
78,60,True,"","","",2,"0;2","1;2;0;1"
78,61,True,"","","",7,"2;7","0"
78,62,False,"Ba Barium",0.20,"63;68",31,"3;25;0;2;4;4","4;2;3;1;4;0;2;0;4;1"
78,63,False,"Mg Magnesium",2.20,"64;65",7,"3;1;0;2;4;4","3;4;0;2;0;4;1"
78,64,True,"","","",4,"4;4","1;0;4;1"
78,65,False,"Refractive Index",1.52,"66;67",3,"3;1;0;2","2;4;0;2"
78,66,True,"","","",2,"0;2","2;4;0;2"
78,67,True,"","","",1,"3;1","0"
78,68,True,"","","",24,"3;24","1;2;3;1"
79,0,False,"Ba Barium",0.32,"1;72",175,"2;9;0;65;1;58;3;26;5;10;4;7","39;3;2;1;0;2;1;0;5;5;7;5;0;2;1;5;0;1;7;5;3;4;1;2;0;3;4;1;4;0;2"
79,1,False,"Mg Magnesium",2.78,"2;15",147,"5;10;0;64;1;57;3;1;4;7;2;8","38;1;0;5;5;7;5;0;2;1;5;0;1;7;5;3;4;1;2;0;3;4;1;3;0;2;4;0;2"
79,2,False,"Refractive Index",1.52,"3;14",28,"0;13;4;7;2;8","10;2;0;3;4;1;3;0;2;4;0;2;1;0;1;0;4;1"
79,3,False,"Si Silicon",74.16,"4;13",21,"0;6;4;7;2;8","8;4;0;2;3;0;1;1;0;1;0;4;1;2;0;2;4;1"
79,4,False,"Mg Magnesium",2.02,"5;10",20,"0;5;4;7;2;8","5;1;0;1;0;4;1;2;0;2;4;1"
79,5,False,"K Potassium",0.43,"6;9",13,"2;8;0;2;4;3","3;2;0;2;4;1"
79,6,False,"K Potassium",0.19,"7;8",5,"0;2;4;3","3;2;0;2;4;1"
79,7,True,"","","",3,"4;3","1;2;4;1"
79,8,True,"","","",2,"0;2","2;2;0;2"
79,9,True,"","","",8,"2;8","0"
79,10,False,"Fe Iron",0.10,"11;12",7,"0;3;4;4","2;1;0;1;0;4;1"
79,11,True,"","","",4,"4;4","1;0;4;1"
79,12,True,"","","",3,"0;3","1;1;0;1"
79,13,True,"","","",1,"0;1","3;4;0;2;3;0;1"
79,14,True,"","","",7,"0;7","2;2;0;1;3;0;1"
79,15,False,"Al Aluminum",1.39,"16;51",119,"5;10;0;51;1;57;3;1","28;1;0;4;5;7;5;0;2;1;5;0;1;7;5;3"
79,16,False,"Al Aluminum",1.25,"17;38",74,"0;15;1;51;5;7;3;1","21;5;1;5;0;1;0;5;3;1;3;1;5;7;0;2"
79,17,False,"Si Silicon",72.78,"18;33",44,"0;8;1;31;5;4;3;1","14;0;1;2;5;2;5;1;2;0;1;1;5;5;0;2"
79,18,False,"Al Aluminum",1.11,"19;28",26,"5;4;3;1;0;6;1;15","11;1;5;5;0;2;0;5;2;5;0;1;1;1"
79,19,False,"Ca Calcium",10.85,"20;27",19,"0;1;1;15;5;3","3;5;1;1;0;5;1;1;5;1"
79,20,False,"Mg Magnesium",3.80,"21;26",18,"1;15;5;3","3;5;1;1;0;5;1;1;5;1"
79,21,False,"Al Aluminum",0.91,"22;25",11,"5;3;1;8","2;0;5;1;1;5;1"
79,22,False,"Refractive Index",1.52,"23;24",10,"1;8;5;2","1;1;5;1"
79,23,True,"","","",2,"5;2","1;1;5;1"
79,24,True,"","","",8,"1;8","0"
79,25,True,"","","",1,"5;1","1;0;5;1"
79,26,True,"","","",7,"1;7","1;5;1;1"
79,27,True,"","","",1,"0;1","0"
79,28,False,"Na Sodium",13.43,"29;30",7,"5;1;3;1;0;5","8;1;5;4;0;2;0;5;1;5;0;1"
79,29,True,"","","",5,"0;5","3;1;0;2;5;0;1"
79,30,False,"Na Sodium",13.54,"31;32",2,"5;1;3;1","5;1;5;4;0;5;1"
79,31,True,"","","",1,"3;1","0"
79,32,True,"","","",1,"5;1","5;1;5;4;0;5;1"
79,33,False,"Fe Iron",0.11,"34;35",18,"0;2;1;16","3;0;1;2;5;1;1"
79,34,True,"","","",13,"1;13","1;5;1;1"
79,35,False,"Si Silicon",73.03,"36;37",5,"0;2;1;3","2;0;1;2"
79,36,True,"","","",3,"1;3","2;0;1;2"
79,37,True,"","","",2,"0;2","0"
79,38,False,"Mg Magnesium",3.71,"39;50",30,"0;7;1;20;5;3","7;5;1;3;0;5;1;1;1;1;5;2"
79,39,False,"Al Aluminum",1.32,"40;49",24,"1;20;0;1;5;3","7;5;1;3;0;5;1;1;1;1;5;2"
79,40,False,"K Potassium",0.51,"41;42",13,"1;9;0;1;5;3","4;0;5;1;1;1;1;5;2"
79,41,True,"","","",1,"1;1","1;0;1;1"
79,42,False,"Si Silicon",72.72,"43;44",12,"1;8;0;1;5;3","3;0;5;1;1;5;2"
79,43,True,"","","",2,"5;2","2;1;5;2"
79,44,False,"Refractive Index",1.52,"45;48",10,"1;8;0;1;5;1","1;0;5;1"
79,45,False,"K Potassium",0.60,"46;47",2,"0;1;5;1","1;0;5;1"
79,46,True,"","","",1,"5;1","1;0;5;1"
79,47,True,"","","",1,"0;1","0"
79,48,True,"","","",8,"1;8","0"
79,49,True,"","","",11,"1;11","3;5;1;3"
79,50,True,"","","",6,"0;6","0"
79,51,False,"Na Sodium",12.84,"52;57",45,"5;3;0;36;1;6","7;1;0;2;5;0;1;0;1;4"
79,52,False,"Na Sodium",12.72,"53;56",7,"1;4;0;3","3;0;1;3"
79,53,False,"Mg Magnesium",3.50,"54;55",4,"1;1;0;3","0"
79,54,True,"","","",3,"0;3","0"
79,55,True,"","","",1,"1;1","0"
79,56,True,"","","",3,"1;3","3;0;1;3"
79,57,False,"Ca Calcium",8.80,"58;71",38,"5;3;0;33;1;2","4;1;0;2;5;0;1;0;1;1"
79,58,False,"Fe Iron",0.16,"59;66",36,"0;33;5;1;1;2","4;1;0;2;5;0;1;0;1;1"
79,59,False,"K Potassium",0.55,"60;65",31,"0;29;1;2","3;1;0;1;5;0;1;0;1;1"
79,60,False,"Na Sodium",13.62,"61;64",8,"0;6;1;2","1;0;1;1"
79,61,False,"Al Aluminum",1.48,"62;63",6,"1;2;0;4","1;0;1;1"
79,62,True,"","","",4,"0;4","0"
79,63,True,"","","",2,"1;2","1;0;1;1"
79,64,True,"","","",2,"0;2","0"
79,65,True,"","","",23,"0;23","2;1;0;1;5;0;1"
79,66,False,"Na Sodium",13.13,"67;68",5,"0;4;5;1","1;1;0;1"
79,67,True,"","","",3,"0;3","1;1;0;1"
79,68,False,"Refractive Index",1.52,"69;70",2,"0;1;5;1","0"
79,69,True,"","","",1,"5;1","0"
79,70,True,"","","",1,"0;1","0"
79,71,True,"","","",2,"5;2","0"
79,72,False,"K Potassium",1.57,"73;78",28,"2;1;0;1;1;1;3;25","1;3;2;1"
79,73,False,"Ba Barium",3.02,"74;77",27,"0;1;1;1;3;25","0"
79,74,False,"Mg Magnesium",3.42,"75;76",26,"1;1;3;25","0"
79,75,True,"","","",25,"3;25","0"
79,76,True,"","","",1,"1;1","0"
79,77,True,"","","",1,"0;1","0"
79,78,True,"","","",1,"2;1","1;3;2;1"
80,0,False,"K Potassium",0.05,"1;12",171,"5;12;3;25;0;63;2;12;1;54;4;5","43;0;3;3;2;2;1;6;5;2;2;3;1;1;0;9;5;6;4;1;5;0;1;1;4;3;2;2;1;2;4;3;1;5;3"
80,1,False,"Al Aluminum",1.76,"2;11",28,"3;19;1;1;4;5;0;2;5;1","7;4;3;1;5;3;0;1;1;1;5;1;4;1"
80,2,False,"Refractive Index",1.53,"3;10",9,"1;1;4;5;0;2;5;1","6;0;1;1;1;5;1;4;1;4;5;3"
80,3,False,"Ca Calcium",10.24,"4;7",8,"4;5;0;2;5;1","5;1;5;1;4;1;4;5;3"
80,4,False,"Ca Calcium",9.40,"5;6",5,"5;1;4;4","5;1;5;1;4;1;4;5;3"
80,5,True,"","","",4,"4;4","1;1;4;1"
80,6,True,"","","",1,"5;1","4;1;5;1;4;5;3"
80,7,False,"Na Sodium",14.14,"8;9",3,"4;1;0;2","0"
80,8,True,"","","",2,"0;2","0"
80,9,True,"","","",1,"4;1","0"
80,10,True,"","","",1,"1;1","1;0;1;1"
80,11,True,"","","",19,"3;19","1;4;3;1"
80,12,False,"Al Aluminum",1.42,"13;50",143,"5;11;3;6;0;61;2;12;1;53","36;0;3;3;2;2;1;5;5;2;2;3;1;1;0;9;5;5;5;0;1;1;4;3;2;2;1;2"
80,13,False,"Refractive Index",1.52,"14;31",82,"1;50;0;22;5;8;2;1;3;1","23;0;1;4;5;2;5;1;4;3;1;2;1;0;6;5;5"
80,14,False,"Al Aluminum",1.12,"15;16",44,"1;35;0;2;5;6;3;1","9;0;1;3;5;2;5;1;3;1;5;1"
80,15,True,"","","",2,"5;2","2;1;5;1;0;5;1"
80,16,False,"Fe Iron",0.26,"17;28",42,"1;35;0;2;5;4;3;1","7;0;1;3;5;1;5;1;3"
80,17,False,"Refractive Index",1.52,"18;27",39,"1;33;0;1;5;4;3;1","7;0;1;3;5;1;5;1;3"
80,18,False,"Ca Calcium",8.59,"19;22",8,"0;1;5;4;3;1;1;2","5;0;5;1;1;2;5;1;2"
80,19,False,"Si Silicon",72.72,"20;21",5,"1;2;5;3","4;0;1;2;5;1;2"
80,20,True,"","","",3,"5;3","0"
80,21,True,"","","",2,"1;2","4;0;1;2;5;1;2"
80,22,False,"Al Aluminum",1.23,"23;24",3,"0;1;5;1;3;1","1;0;5;1"
80,23,True,"","","",1,"3;1","0"
80,24,False,"Refractive Index",1.52,"25;26",2,"0;1;5;1","1;0;5;1"
80,25,True,"","","",1,"5;1","1;0;5;1"
80,26,True,"","","",1,"0;1","0"
80,27,True,"","","",31,"1;31","2;0;1;1;5;1;1"
80,28,False,"Fe Iron",0.30,"29;30",3,"1;2;0;1","0"
80,29,True,"","","",1,"0;1","0"
80,30,True,"","","",2,"1;2","0"
80,31,False,"Ba Barium",0.05,"32;49",38,"1;15;0;20;5;2;2;1","14;0;1;1;5;1;1;3;1;2;1;0;6;5;4"
80,32,False,"Si Silicon",72.26,"33;44",36,"0;20;1;13;5;2;2;1","11;1;0;6;5;4;3;1;1"
80,33,False,"Mg Magnesium",3.37,"34;37",20,"0;7;1;10;5;2;2;1","7;1;0;3;5;4"
80,34,False,"Si Silicon",72.22,"35;36",7,"2;1;0;6","1;1;0;1"
80,35,True,"","","",6,"0;6","1;1;0;1"
80,36,True,"","","",1,"2;1","0"
80,37,False,"K Potassium",0.39,"38;43",13,"0;1;1;10;5;2","6;1;0;2;5;4"
80,38,False,"Mg Magnesium",3.75,"39;40",12,"1;10;5;2","4;1;5;4"
80,39,True,"","","",7,"1;7","0"
80,40,False,"Refractive Index",1.52,"41;42",5,"1;3;5;2","4;1;5;4"
80,41,True,"","","",2,"5;2","4;1;5;4"
80,42,True,"","","",3,"1;3","0"
80,43,True,"","","",1,"0;1","2;1;0;2"
80,44,False,"Mg Magnesium",3.49,"45;48",16,"0;13;1;3","4;1;0;3;3;1;1"
80,45,False,"Mg Magnesium",3.06,"46;47",5,"1;3;0;2","2;3;1;1;1;0;1"
80,46,True,"","","",2,"0;2","1;1;0;1"
80,47,True,"","","",3,"1;3","1;3;1;1"
80,48,True,"","","",11,"0;11","2;1;0;2"
80,49,True,"","","",2,"1;2","3;0;1;1;5;1;1;3;1;1"
80,50,False,"Ca Calcium",8.80,"51;68",61,"5;3;3;5;0;39;2;11;1;3","13;0;3;3;2;2;1;1;2;3;1;1;0;3;5;0;1;3;2;2"
80,51,False,"Ca Calcium",7.81,"52;57",45,"0;37;1;3;5;1;2;3;3;1","8;1;0;3;5;0;1;0;2;1;1;1;3;2;2"
80,52,False,"K Potassium",1.03,"53;54",5,"2;3;3;1;1;1","4;0;2;1;1;1;3;2;2"
80,53,True,"","","",1,"1;1","1;0;1;1"
80,54,False,"Ca Calcium",5.65,"55;56",4,"2;3;3;1","3;0;2;1;3;2;2"
80,55,True,"","","",1,"3;1","0"
80,56,True,"","","",3,"2;3","3;0;2;1;3;2;2"
80,57,False,"Fe Iron",0.16,"58;59",40,"0;37;1;2;5;1","4;1;0;3;5;0;1"
80,58,True,"","","",32,"0;32","3;1;0;2;5;0;1"
80,59,False,"Si Silicon",72.99,"60;67",8,"0;5;1;2;5;1","1;1;0;1"
80,60,False,"Fe Iron",0.18,"61;62",5,"0;2;1;2;5;1","0"
80,61,True,"","","",1,"5;1","0"
80,62,False,"Fe Iron",0.20,"63;64",4,"0;2;1;2","0"
80,63,True,"","","",1,"1;1","0"
80,64,False,"Na Sodium",12.86,"65;66",3,"0;2;1;1","0"
80,65,True,"","","",1,"1;1","0"
80,66,True,"","","",2,"0;2","0"
80,67,True,"","","",3,"0;3","1;1;0;1"
80,68,False,"Na Sodium",13.30,"69;72",16,"5;2;3;4;0;2;2;8","5;0;3;3;2;1;2;3;1"
80,69,False,"Refractive Index",1.52,"70;71",10,"0;2;2;8","1;0;2;1"
80,70,True,"","","",8,"2;8","1;0;2;1"
80,71,True,"","","",2,"0;2","0"
80,72,False,"Refractive Index",1.52,"73;74",6,"5;2;3;4","4;0;3;3;2;3;1"
80,73,True,"","","",3,"3;3","0"
80,74,False,"Mg Magnesium",2.77,"75;76",3,"5;2;3;1","4;0;3;3;2;3;1"
80,75,True,"","","",1,"3;1","4;0;3;3;2;3;1"
80,76,True,"","","",2,"5;2","0"
81,0,False,"Na Sodium",14.22,"1;68",166,"3;25;0;59;1;52;4;6;5;13;2;11","48;4;0;1;1;1;2;1;3;0;1;1;2;4;1;1;0;8;5;9;4;1;5;0;2;1;2;0;4;1;1;9;5;3;2;3;3;1;2;0;2"
81,1,False,"Ca Calcium",8.43,"2;31",140,"0;57;1;51;5;13;2;11;3;5;4;3","42;1;0;7;5;9;4;1;2;0;2;0;1;9;5;3;2;3;3;1;4;2;1;5;0;1;1;2;3;1;2;4;1"
81,2,False,"Ca Calcium",7.88,"3;8",56,"0;34;1;15;5;3;2;3;3;1","10;0;1;8;3;1;1;0;1"
81,3,False,"Al Aluminum",1.67,"4;5",6,"2;3;3;1;1;2","3;0;3;1;1;2"
81,4,True,"","","",2,"1;2","2;0;1;2"
81,5,False,"Al Aluminum",2.41,"6;7",4,"2;3;3;1","1;0;3;1"
81,6,True,"","","",1,"3;1","1;0;3;1"
81,7,True,"","","",3,"2;3","0"
81,8,False,"Refractive Index",1.52,"9;14",50,"0;34;1;13;5;3","7;0;1;6;1;0;1"
81,9,False,"Al Aluminum",1.57,"10;11",7,"1;4;0;3","5;0;1;5"
81,10,True,"","","",3,"1;3","5;0;1;5"
81,11,False,"Refractive Index",1.52,"12;13",4,"1;1;0;3","0"
81,12,True,"","","",3,"0;3","0"
81,13,True,"","","",1,"1;1","0"
81,14,False,"Ca Calcium",8.22,"15;20",43,"0;31;1;9;5;3","2;0;1;1;1;0;1"
81,15,False,"Si Silicon",73.02,"16;17",25,"0;23;1;2","1;1;0;1"
81,16,True,"","","",20,"0;20","1;1;0;1"
